Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
analcatdata_broadwaymult,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 40, 'n_features_per_subset': 6}",0.87755102,0.404761905,0.080567766,0.25952381,0.766719322,0.351917821,0.575651884,0.47483704
analcatdata_broadwaymult,RotBoost,1,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.852216749,0.343073593,0.095319495,0.37755102,0.735542606,0.502906414,0.294893503,3.000332043
analcatdata_broadwaymult,RotBoost,2,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.5282619718097901, 'n_estimators': 5, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.871921182,0.404761905,0.087912088,0.337301587,0.872376512,0.565528691,0.386562586,3.032847308
analcatdata_broadwaymult,RotBoost,3,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.9839159748613605, 'n_estimators': 3, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.881773399,0.428571429,0.080291125,0.386554622,0.791095071,0.487093716,0.403526306,3.009184264
analcatdata_broadwaymult,RotBoost,4,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.3022068628297082, 'n_estimators': 6, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 4}",0.822660099,0.202380952,0.11926309,0.145833333,0.75079006,0.419205769,0.457774878,3.024744801
analcatdata_broadwaymult,RotBoost,5,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.7765979278975664, 'n_estimators': 2, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",0.881773399,0.44047619,0.082980201,0.29719888,0.791944983,0.561317079,0.323136806,3.054464236
analcatdata_broadwaymult,RotBoost,6,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.7664692434049117, 'n_estimators': 3, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 3}",0.87755102,0.392857143,0.084239927,0.3125,0.754340659,0.511708755,0.28526926,3.003941436
analcatdata_broadwaymult,RotBoost,7,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.3557586775585462, 'n_estimators': 8, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.87755102,0.357142857,0.07760989,0.477237049,0.796412546,0.468249115,0.60915041,3.073119004
analcatdata_broadwaymult,RotBoost,8,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.4552096800427815, 'n_estimators': 4, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 4}",0.867346939,0.428571429,0.083525641,0.335714286,0.753244048,0.515928799,0.373270512,2.985004321
analcatdata_broadwaymult,RotBoost,9,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.908163265,0.571428571,0.063406593,0.461904762,0.856263736,0.557993162,0.296902657,3.001821644
analcatdata_broadwaymult,RotBoost,10,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.33185325791267123, 'n_estimators': 3, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 4}",0.87755102,0.404761905,0.076913919,0.280952381,0.752898352,0.396154094,0.283244848,2.986866213
analcatdata_germangss,RotationForest,1,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 71, 'n_features_per_subset': 2}",0.6875,0.375,0.208333333,0.395454545,0.678333333,0.452533882,0.36256814,0.345004929
analcatdata_germangss,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 35, 'n_features_per_subset': 2}",0.75,0.5,0.166666667,0.451648352,0.826666667,0.596068035,0.243960619,0.302989615
analcatdata_germangss,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 30, 'n_features_per_subset': 2}",0.725,0.45,0.183333333,0.454545455,0.713333333,0.43813887,0.234181881,0.343404876
analcatdata_germangss,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 27, 'n_features_per_subset': 2}",0.625,0.25,0.25,0.245265152,0.744166667,0.458262919,0.251753092,0.302875704
analcatdata_germangss,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 9, 'n_estimators': 35, 'n_features_per_subset': 2}",0.675,0.35,0.216666667,0.384848485,0.662916667,0.362666678,0.283576488,0.342511468
analcatdata_germangss,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 35, 'n_features_per_subset': 2}",0.7,0.4,0.2,0.400641026,0.764166667,0.543339518,0.256620169,0.304966503
analcatdata_germangss,RotationForest,7,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 35, 'n_features_per_subset': 2}",0.7375,0.475,0.175,0.485353535,0.749166667,0.527532323,0.262027979,0.30499763
analcatdata_germangss,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 90, 'n_features_per_subset': 2}",0.6875,0.375,0.208333333,0.356331169,0.72,0.435092425,0.476656437,0.345646673
analcatdata_germangss,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 35, 'n_features_per_subset': 2}",0.6625,0.325,0.225,0.337454212,0.761666667,0.505211235,0.244961262,0.345012877
analcatdata_germangss,RotationForest,10,"{'max_depth': 77, 'min_samples_leaf': 9, 'min_samples_split': 10, 'n_estimators': 63, 'n_features_per_subset': 2}",0.675,0.35,0.216666667,0.370851371,0.718333333,0.46346925,0.359772205,0.306071175
analcatdata_germangss,RotBoost,1,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.985420134457476, 'n_estimators': 4, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.675,0.35,0.216666667,0.278409091,0.6925,0.44426598,0.13164711,1.208591461
analcatdata_germangss,RotBoost,2,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.9792195092932051, 'n_estimators': 6, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 3}",0.7,0.4,0.2,0.307142857,0.795833333,0.565273434,0.183506489,1.22301711
analcatdata_germangss,RotBoost,3,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.9967386805994264, 'n_estimators': 2, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.7125,0.425,0.191666667,0.503623188,0.7175,0.443186189,0.101693869,1.222920418
analcatdata_germangss,RotBoost,4,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.9962686476070585, 'n_estimators': 5, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.675,0.35,0.216666667,0.282670455,0.759166667,0.560821218,0.14660573,1.225283411
analcatdata_germangss,RotBoost,5,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.6483422283545683, 'n_estimators': 7, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.65,0.3,0.233333333,0.258187135,0.644166667,0.354505019,0.181190491,1.231531964
analcatdata_germangss,RotBoost,6,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.9430947877906013, 'n_estimators': 4, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.7,0.4,0.2,0.544871795,0.7375,0.422394984,0.141589403,1.232267088
analcatdata_germangss,RotBoost,7,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.9529197213054843, 'n_estimators': 10, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.675,0.35,0.216666667,0.285197368,0.683333333,0.461201882,0.219413042,1.294303603
analcatdata_germangss,RotBoost,8,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.9899391751711012, 'n_estimators': 1, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.7,0.4,0.2,0.369521104,0.72,0.45599777,0.079237223,0.013943513
analcatdata_germangss,RotBoost,9,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.7580544096662724, 'n_estimators': 2, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.7125,0.425,0.191666667,0.438235294,0.751666667,0.521827045,0.128617764,1.223000553
analcatdata_germangss,RotBoost,10,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.8640586881726802, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.7375,0.475,0.175,0.436217949,0.744166667,0.454915258,0.199541569,1.267668936
analcatdata_lawsuit,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 42, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.133025408,0.521701096
analcatdata_lawsuit,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 52, 'n_features_per_subset': 2}",0.962962963,0.75,0.25,0.980769231,1,1,0.138999462,0.525033927
analcatdata_lawsuit,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 56, 'n_features_per_subset': 2}",0.962962963,0.98,0.02,0.833333333,1,1,0.15803504,0.470085989
analcatdata_lawsuit,RotationForest,4,"{'max_depth': 37, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 28, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.132800102,0.463330796
analcatdata_lawsuit,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",1,1,0,1,1,1,0.141051292,0.466543085
analcatdata_lawsuit,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 90, 'n_features_per_subset': 2}",0.923076923,0.958333333,0.041666667,0.75,0.958333333,0.416666667,0.269384623,0.523398904
analcatdata_lawsuit,RotationForest,7,"{'max_depth': 192, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 33, 'n_features_per_subset': 3}",0.923076923,0.5,0.5,0.461538462,1,1,0.138148546,0.530194836
analcatdata_lawsuit,RotationForest,8,"{'max_depth': 117, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 27, 'n_features_per_subset': 2}",0.961538462,0.75,0.25,0.98,1,1,0.14117384,0.520993682
analcatdata_lawsuit,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 39, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.128666162,0.52423938
analcatdata_lawsuit,RotationForest,10,"{'max_depth': 192, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 79, 'n_features_per_subset': 3}",1,1,0,1,1,1,0.26407671,0.527265693
analcatdata_lawsuit,RotBoost,1,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6033485692808512, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",1,1,0,1,1,1,0.233498573,0.462972665
analcatdata_lawsuit,RotBoost,2,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.7080532730578503, 'n_estimators': 6, 'n_estimators_of_adaboost': 1, 'n_features_per_subset': 5}",0.962962963,0.75,0.25,0.980769231,1,1,0.120355129,0.464347847
analcatdata_lawsuit,RotBoost,3,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.5817943595593206, 'n_estimators': 5, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 6}",0.962962963,0.98,0.02,0.833333333,0.99,0.916666667,0.116617203,0.464729116
analcatdata_lawsuit,RotBoost,4,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.45320693974548243, 'n_estimators': 4, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 4}",0.962962963,0.75,0.25,0.980769231,1,1,0.120676994,0.458853154
analcatdata_lawsuit,RotBoost,5,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.555372223530905, 'n_estimators': 6, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.118364096,0.459527769
analcatdata_lawsuit,RotBoost,6,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.07327849466508637, 'n_estimators': 2, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.961538462,0.75,0.25,0.98,0.958333333,0.833333333,0.117895126,0.456154847
analcatdata_lawsuit,RotBoost,7,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.07662956443978136, 'n_estimators': 9, 'n_estimators_of_adaboost': 2, 'n_features_per_subset': 6}",0.923076923,0.5,0.5,0.461538462,0.96875,0.666666667,0.121067524,0.458524007
analcatdata_lawsuit,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6398524952256217, 'n_estimators': 10, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.961538462,0.75,0.25,0.98,1,1,0.124427795,0.461070477
analcatdata_lawsuit,RotBoost,9,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.1168047226829926, 'n_estimators': 7, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",1,1,0,1,1,1,0.121618986,0.519763522
analcatdata_lawsuit,RotBoost,10,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6033485692808512, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.961538462,0.98,0.02,0.75,1,1,0.233473301,0.461759687
annealing,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 62, 'n_features_per_subset': 5}",0.977777778,0.90821256,0.040564374,0.955555556,0.982123048,0.935228613,0.383411646,0.13449457
annealing,RotationForest,2,"{'max_depth': 112, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 20, 'n_features_per_subset': 6}",0.986666667,0.927101449,0.021547619,0.974285714,0.998533816,0.995688225,0.130649805,0.135455897
annealing,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 99, 'n_features_per_subset': 5}",0.991111111,0.977101449,0.01202381,0.977101449,0.998559869,0.993411803,0.596213818,0.135903594
annealing,RotationForest,4,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 74, 'n_features_per_subset': 4}",0.986666667,0.76,0.028571429,0.791666667,0.997809869,0.99003916,0.506395102,0.136450191
annealing,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 70, 'n_features_per_subset': 6}",0.982222222,0.881428571,0.036363636,0.988888889,0.997366621,0.981155857,0.503784418,0.156070862
annealing,RotationForest,6,"{'max_depth': 132, 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 65, 'n_features_per_subset': 6}",0.982222222,0.911428571,0.036363636,0.988888889,0.99975,0.998090909,0.355206728,0.136674186
annealing,RotationForest,7,"{'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 60, 'n_features_per_subset': 3}",0.995555556,0.98,0.009090909,0.997101449,1,1,0.598841906,0.152390092
annealing,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 76, 'n_features_per_subset': 6}",0.973333333,0.965294118,0.021590909,0.925446429,0.991323529,0.950536988,0.497656345,0.137509534
annealing,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 76, 'n_features_per_subset': 6}",0.991111111,0.78,0.018181818,0.794285714,0.879946734,0.795503756,0.46812892,0.136655643
annealing,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",0.977777778,0.715546218,0.032272727,0.757971014,0.994675289,0.980223509,0.231413841,0.13756075
annealing,RotBoost,1,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.44858685412521554, 'n_estimators': 5, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.982222222,0.930434783,0.031040564,0.962977867,0.989409469,0.945882147,0.417882442,0.681820917
annealing,RotBoost,2,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6933419096706658, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 6}",0.982222222,0.954202899,0.024047619,0.954202899,0.997369738,0.989949313,0.593412876,0.676513307
annealing,RotBoost,3,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.4913111496540328, 'n_estimators': 8, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.986666667,0.974202899,0.01452381,0.960695187,0.998197895,0.99017021,0.590425968,0.677131429
annealing,RotBoost,4,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.9328777223225041, 'n_estimators': 7, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 6}",0.986666667,0.94,0.028571429,0.991666667,0.996593685,0.988318729,0.324127436,0.670084247
annealing,RotBoost,5,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.991111111,0.9,0.018181818,0.994285714,0.993750777,0.969162671,0.192456961,0.688254097
annealing,RotBoost,6,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.893639409640266, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.991111111,0.951428571,0.018181818,0.994285714,1,1,0.327186346,0.671588639
annealing,RotBoost,7,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.8715508172629112, 'n_estimators': 7, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 4}",0.995555556,0.98,0.009090909,0.997101449,0.99961631,0.99804797,0.315827608,0.682922646
annealing,RotBoost,8,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.6904149418867829, 'n_estimators': 9, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 5}",0.973333333,0.965294118,0.021590909,0.925446429,0.993459893,0.969664786,0.505616426,0.705539739
annealing,RotBoost,9,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.9929253845385555, 'n_estimators': 7, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.982222222,0.74,0.036363636,0.788888889,0.960167938,0.8042786,0.403916359,0.690754843
annealing,RotBoost,10,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.973333333,0.867058824,0.047954545,0.957539683,0.992489305,0.974850626,0.173556566,0.683954321
ar4,RotationForest,1,"{'max_depth': 72, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 45, 'n_features_per_subset': 5}",0.727272727,0.444444444,0.555555556,0.4,0.722222222,0.245833333,0.246063471,1.142814755
ar4,RotationForest,2,"{'max_depth': 192, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 79, 'n_features_per_subset': 3}",0.909090909,0.75,0.25,0.95,1,1,0.726026535,1.132721702
ar4,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 79, 'n_features_per_subset': 6}",0.818181818,0.694444444,0.305555556,0.694444444,0.611111111,0.587121212,0.359704971,1.132247349
ar4,RotationForest,4,"{'max_depth': 167, 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 34, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.341674328,1.130824288
ar4,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 68, 'n_features_per_subset': 4}",0.727272727,0.444444444,0.555555556,0.4,0.777777778,0.291666667,0.495725632,1.1427477
